prov_id,imds,index_sdg1,index_sdg2,index_sdg3,index_sdg4,index_sdg5,index_sdg6,index_sdg7,index_sdg8,index_sdg9,index_sdg10,index_sdg11,index_sdg13,index_sdg15,index_sdg16,index_sdg17
413,48.400002,11.47,48.630001,77.519997,53.450001,74.239998,17.709999,34.0,49.32,34.689999,78.440002,25.190001,77.080002,50.0,77.809998,16.290001
414,50.599998,27.549999,28.360001,82.739998,55.529999,88.580002,30.299999,46.330002,44.599998,41.110001,66.889999,30.190001,81.489998,50.0,73.129997,11.52
415,47.62909776738949,13.641012031635567,40.60454699539644,81.19646600970933,66.4453237326122,68.7362711576289,10.027277596100454,35.817702319614575,23.608823186388122,28.597074541426863,92.99979405248824,18.673951914238305,73.54221299676458,50.0,63.9691490777074,46.73973806026755
416,47.5,11.57,37.220001,79.489998,65.050003,69.040001,13.03,32.189999,47.540001,34.09,81.07,25.16,73.330002,49.99999999999999,89.040001,3.97
501,61.8965372181883,66.17458509229459,59.633058103731834,79.4715430970899,59.026844446667525,66.00199131107281,56.58496152687453,69.56095967283929,50.25473089898227,55.439441888105044,67.92250244231768,61.08538386294184,88.81043479379952,50.08245614975751,74.23111641836503,23.755872844255098
502,51.991676134230545,45.105594045081595,32.60624386682056,68.24629317903032,57.40972860145841,71.78121202729078,43.72704196335307,61.68400869628298,43.24111310613091,46.3769952787466,53.77252720636288,40.69928746891584,83.7418879134872,49.99999999999999,73.77234494316924,7.818021262970365
503,45.29404499919488,23.855221676476923,30.825097827460485,71.53637943283009,38.8648282170912,69.88195731073522,20.676449460676878,44.57875158168368,46.245718426412715,35.06685530338474,48.85291033541131,33.69784427493004,78.94947505267056,49.99999999999999,79.40971441944899,6.782972493597352
504,39.96730075272712,12.123324682242401,29.994358082126475,62.83610127754969,23.920089133625826,71.07331327016811,23.582617176069178,37.1182618849429,42.25937073666218,20.649312656458193,37.21874310742075,28.151877771461045,76.83051528411487,50.0,76.35834464222395,7.478043392299729
505,37.39173800452294,5.966701082110029,29.763676430729916,60.966229307378136,30.20083927619156,75.31240407608799,17.86546849727825,27.98278200653152,37.66891664578486,10.52349924371129,36.84594379116656,19.405205319321393,77.53984703207537,53.6687509323001,68.49898314816484,8.991393528385833
506,47.57955897407758,29.941252816862306,28.783449786023574,76.42320801751998,46.23125615068927,65.53794152163043,29.149795613148555,49.152835683262964,41.120116644038006,29.33372967879497,67.87503778185683,35.684142932925454,76.16457514459333,50.0,79.42674277272309,9.021211503580373
507,42.60173756912135,19.18711749281442,29.847605166867343,62.85662743681823,37.12886425764896,80.72214972353525,29.237781553967853,39.59305317837275,49.83607498398133,12.843683541105829,36.706462237117016,29.102676502893523,77.50927054200585,50.0,78.79714641903435,5.020797813474714
508,59.136554674038784,62.90968566642749,52.4423469348322,77.80062556192462,58.61587380129692,73.93422825245806,47.73339338120493,69.36961152121741,45.780704615487046,57.41120302347276,76.11582637115687,48.03934290630069,77.10323763830516,49.99999999999999,76.06947956075338,14.075614034153185
509,54.214357077267486,40.77276330102773,39.34043368285528,69.00931880409567,64.72753098857545,80.12699317290678,37.89736801556953,54.424089554866356,40.93532681122551,45.93705220902007,78.9053079197982,38.478625163355986,66.65390469673363,50.01905984621125,77.566533785657,28.057405776886537
510,46.83224437055857,22.007220233111983,28.307592788188526,66.44009656694166,63.515458518760816,64.35918732958159,31.617777559184255,44.22485721699359,32.174785235711795,16.86047743567384,78.09136187273874,30.753702657213328,67.69971205406424,71.8073843701911,74.05910982001876,10.97970560414666
511,46.76118545777408,23.60983236025417,31.28752439953638,74.84763725008835,50.556048821938425,68.15650421627309,21.21085964550695,46.962788807921896,41.5707815719421,36.12238739668311,58.602475387283,35.355051349332115,81.29959584393315,49.99999999999999,76.96348605033057,4.831704886002713
512,53.88918738588486,45.17316488171417,41.73563334771523,74.38899334716847,62.41579643333692,74.17501566372725,30.083225066680075,61.40783597987918,43.4725015897105,53.00817829261183,71.05656525757367,36.34876849715131,76.8854547711578,52.884422417727215,73.78901815605504,11.35819343275074
513,42.24669375238376,18.49656833711543,30.920362394381385,61.52846356266525,34.04305225076729,75.87264081505236,26.595520435888645,39.651153782280275,35.41923204961175,13.305928458383649,48.65840056969546,27.179486853052275,77.60434773608513,50.0,87.21087110147508,7.717737930424499
514,49.843020673593024,36.10982606684445,48.61000381393768,65.06993448511471,72.85893814512303,75.86790230063946,26.485456314325337,48.88638579883841,45.9853305133441,24.452737981380952,92.50934780861299,30.90822240172155,66.41281604927387,60.39857225245993,41.39247474575235,11.14254456333389
515,62.0,63.47000100000001,58.509998,83.029999,64.18,81.370003,70.830002,70.0,50.790001,58.200001,72.339996,52.0,77.489998,50.0,63.759998,13.610000000000001
516,49.799999,38.41,47.990002,60.56999999999999,69.349998,83.440002,35.720001,43.91,38.25,27.290001,76.269997,38.950001,66.629997,50.0,60.369999,9.5200005
601,70.599998,80.629997,31.440001,84.760002,68.449997,82.800003,95.010002,81.279999,65.080002,78.860001,67.959999,59.509998,93.050003,65.980003,75.540001,29.190001
602,64.11671831994555,70.17464889753084,33.69733259483155,84.75389760660971,58.51876572581675,86.48909413231377,75.62694938046441,71.1489566324635,55.97006429537357,60.30264088243958,69.96800795923585,50.13897893696642,84.91637733335688,56.54569050197517,79.835246756491,23.357419287976064
603,62.9660352459937,75.2734133921047,52.11774281223894,75.9962021305783,54.7130290877216,83.98694910467682,84.14572348363947,73.14899620738562,51.549274833923256,51.07650895515092,71.98082664071916,53.508454823672366,76.82439166206939,40.86022256084031,74.54222653193962,24.51269392462084
604,57.45254352772666,54.31076349672667,30.422684324869113,85.10397962207456,40.91788713571215,67.78804271037332,48.238244213042556,58.93711223607527,58.86484518855605,55.875164096605154,65.54913439987592,48.07084109017813,85.23338039879371,62.07662727001989,76.32764723884382,23.97533197281445
605,57.00617395634384,53.70522800943673,27.440532978065352,86.40706570783429,44.89975648263084,74.05638994096583,49.425916929103494,61.5904022780066,49.26003914932305,54.02410470681251,64.2418990857274,50.22351142308995,84.12926841059205,60.70990673693295,74.2506666781241,20.35743215094
606,55.599998,52.060001,42.93999900000001,76.019997,48.32,77.029999,47.810001,51.189999,50.810001,56.34000000000001,70.779999,39.639999,76.120003,59.41,66.129997,18.99
701,62.76000585727354,84.38486761814382,43.10994389546376,73.09750382540501,63.762503279823406,76.305974832468,60.32881038738911,93.49066524599365,67.41950472609207,62.02671396902051,61.60012082218894,58.57108749384432,53.76357254830737,28.390336208654873,71.62793399026557,43.719565810763996
702,59.79849834376895,72.15774544387854,65.38030015737094,78.90556918243033,52.18985095900198,79.00945512795728,42.158240869622055,79.44914950181077,47.2982525573223,43.517534570380725,62.1486147733178,51.05299421996318,58.16099861456217,44.261708759453654,70.45089879733867,50.94473819326738
703,50.947793811791904,49.96745594435745,49.98587735883524,81.06827495812706,46.92531336479092,80.06300160885883,48.851168441634066,53.15761384014696,42.231571126502224,34.25915779768525,65.40225849236903,37.33116372374588,48.230484812714366,41.869416885843926,75.9204527594652,9.01301717309556
704,50.348839460746746,49.73035240418852,49.72614554113789,74.59491127041343,50.48650765282441,78.41728115892796,43.01468960935697,60.859555403033966,51.517442238586014,41.29590466332721,58.09918826493817,37.619971812531084,49.81893481209788,34.79894974970656,65.08319316521663,10.363446877450448
705,53.95629179555152,67.80475250770881,67.24263367331895,86.37695126025402,54.368879299463124,75.87144580874228,57.51834755410057,63.88721562137489,42.56698239111199,41.65374019380845,49.12412645484643,58.39105620380254,27.801313869223296,21.04188341277665,78.75389926088992,16.776872305088904
706,54.33229930160501,61.512378723297424,56.040005833764695,85.42447391447247,58.547840059361626,78.71891804335569,52.18004401774678,67.37595899994811,41.9038327837683,39.72500443324895,66.53215799122013,46.59377719077461,42.183517146612765,12.536101861234197,78.68025186810054,27.48334453926662
707,52.979226116991285,54.090827513230884,53.229759936531536,82.61104956620322,48.836284348163964,74.49845950773759,50.21960954243538,57.53764313687373,37.03798898470425,32.57807544002507,60.2738641542977,38.52333386700604,59.7115221039003,62.01655746805465,74.16608370011672,9.087270390024278
708,59.00395414744847,58.93865139112571,46.4517323277429,83.55133123772887,59.75842226002166,85.82700765631358,69.68701874270528,57.55902771605314,56.950250899775234,43.78657684678883,76.67925642105388,45.18942763040464,53.65717010950515,73.4884262898561,59.72998930749591,14.334697593365412
709,57.48952788325022,61.0179110223776,42.564466815212064,79.70712018193478,53.86156734120416,82.55447254008405,44.57891922340517,66.27177607720415,58.21014115204448,32.83996350955046,68.76583379991429,46.10192724047354,58.7521478168599,77.87935965107741,78.84071514104656,10.629285822529624
710,59.719776102134176,73.87779619696231,51.493438961119445,75.2522827599496,57.026925729440876,74.80620609606143,69.26861519139534,74.09653112105764,48.09430621063662,53.03951510758312,63.611277431827304,46.49850979393911,66.5852456632289,45.813835512506394,69.36501149213404,26.822007682914315
711,51.78645697189484,53.500592738717366,58.37841835905303,83.18905973980232,51.28409316732141,74.51572445537869,45.298438028814395,60.336725833397395,46.35149969312151,45.923248449085946,56.12455015221549,39.002201548609705,40.52272011150202,27.56369797133034,77.02722159042513,17.528252706687336
712,52.599998,48.650002,49.980000000000004,80.540001,50.150002,75.709999,30.379999,62.68,33.759998,30.059999,57.360001,43.99999999999999,73.360001,98.300003,47.27,7.02
713,57.653618278901654,54.03135795920811,36.935567173747515,75.95898430200052,55.17812180686123,78.93211173775367,45.22479872379633,64.84279509461656,57.889797747781806,42.9965473824379,67.61366585072379,36.98891441872516,78.18563987552537,81.60965449072397,76.53920742009312,12.173185418083722
